tweet_id,location,date,likes,retweets,text
1468239543333801988,"Ontario, CA",2021-12-07,627,155,"Even IF 100% of the population was vaccinated we’d still be having covid cases. See how it’s not even about a virus. Time to start living life

#Canada #Ontario #Quebec #COVID19"
1468405266689495040,"Boone, NC",2021-12-08,1,0,This is still not a perfectly normal statement https://t.co/T3sQkiZ0VL
1472679958547992576,"Florida, USA",2021-12-19,58353,9226,"My 5 year old immuno-suppressed daughter didn't build antibodies to the vaccines. She's a cancer and transplant survivor. Just a bummer. Still, we keep hope. This is why you vaccinate and mask up and take this pandemic seriously. You do it for those who are vulnerable."
1473386400221483015,"City of Angels, CA",2021-12-21,5,4,"Wir brauchen den #AfDVerbotJetzt !! 
Die @AfD ist so überflüssig wie #Corona . Das, was sie verbreiten, ist brauner geistiger Dünnschiss! Pure Volksverdummung. @Alice_Weidel @Tino_Chrupalla 
@BfV_Bund 
#noAfD 
#AfD #afdrausausdenparlamenten #AfDiststaatszersetzend https://t.co/7ar6e6I2nh"
1468706456337674241,"Los Angeles, CA",2021-12-08,217093,23956,Not the Impossible Vaccine https://t.co/sbQsBgZ182
1470199744672768004,"New York, NY",2021-12-13,191,7,"@Cernovich They rehearse the whole thing with event 201
They spent billions preparing for the pandemic and we're supposed to believe that they neglected to prepare for disruptions in the food chain and the economy for f*** sake 🙄"
1471866975898923010,"Monrovia, CA",2021-12-17,14473,2221,A great first step to eliminating this pandemic is abolishing the teacher's unions.
1466763554816774154,"Columbus, GA",2021-12-03,3,1,"@justmeagain34 Good morning Deplorable Friend and to all except that darn OMICRON and the Brandon administration.
""Have a fun and safe weekend y'all.""😄"
1471971122023473156,"Oklahoma, USA",2021-12-17,798,119,This just gets creepier and creepier. https://t.co/Tjq4S9mCxb
1473085696273358849,"Utah, USA",2021-12-21,2561,314,"Twitter: omicron, lack of rapid tests, hospitals full

Instagram: holiday parties, large indoor weddings, Christmas concerts."
1476020344993595398,"Boston, MA",2021-12-29,9049,1528,CDC says it’s fine with both hateration and holleration in this dancery.
1474174528536387593,"Delaware, USA",2021-12-24,473,210,"As Omicron reality dawns, consider investing in better masks:

""....tight-fitting FFP2 masks provide *75 times* better protection compared to well-fitting surgical masks""

https://t.co/lI4vkfTjlM"
1467567988664582152,"Houston, TX",2021-12-05,203298,22402,I can’t fucking do this again. I can’t. It’s like hearing about each new COVID variant popping up https://t.co/rb8lTA3ULJ
1470943273808244742,"New York, USA",2021-12-15,73,1,@klrobson When people smugly say “Stay home then!” ::Shudder::
1473494248229982217,"The Queer Cafe, CA",2021-12-22,4,8,can my oomfs and moots copy and post this ive hit a dead end https://t.co/UCpRQRYO69
1465858905356083203,"Boston, MA",2021-12-01,3,0,#GetVaccinated #GetBoosted https://t.co/E0eE1nM93J
1470949441460969474,"Southampton, NY",2021-12-15,0,0,"@disclosetv Ukraine (the vassal satellite of US) has made vaccine pass mandatory for all life essentials: public transport, grocery stores etc etc.,"
1475190614757097474,"Philadelphia, PA",2021-12-26,0,0,after all this time now i got covid😒
1473866601992757252,"Boston, MA",2021-12-23,29747,11667,Been Covid free all pandemic. I need god to stay on my side 🙏🏾
1476431788671070213,"Arizona, USA",2021-12-30,2,0,I find this a useful thread an masking. https://t.co/Lcp5ee2bQx
1472367774307692547,"Northern, NJ",2021-12-19,0,0,"@ElectionWiz a healthy man, early 50s, was fully vaxed. His wife was fully vaxed. Both got ill with covid. He was dead in 2 weeks. She’s a widow now, alone to raise 2 small children. The vaccinated believe they can’t catch, spread, get seriously ill, or die from covid. That’s misinformation."
1473644582248271876,"New York, NY",2021-12-22,3176,1522,"BREAKING: The first confirmed US death related to the Omicron variant was UNVACCINATED and had been infected before.

Retweet if you agree it’s time for EVERYONE to get vaccinated!"
1469220784593850369,"Troy, NY",2021-12-10,2,0,"@NickiJhabvala Was it heart attack or blood clot issue from the Covid jab? 
We will never ever know the truth!"
1476069858286583809,"Los Angeles, CA",2021-12-29,0,0,@FrshYelGrizzly Is UCLA an outbreak issue or is it an exposure issue?
1472327771045179392,"Georgia, USA",2021-12-18,42133,16366,"if you live in dc and you don’t know about the free at-home covid tests available at over 25 public libraries and rec centers, now you do💥 https://t.co/x3MoPo7Ofc"
1472737536430813189,"New York, NY",2021-12-20,6,4,👇 https://t.co/k06luctDB5
1477021554135511045,"Raleigh, NC",2021-12-31,55095,14599,"Covid or not if I’m sick I’m not going no where , y’all acting like y’all gone die if y’all miss an event 😐"
1473661081033719809,"Albuquerque, NM",2021-12-22,34,13,"There are three main scenarios that call for Covid-19 testing during the holidays, doctors say https://t.co/5wCrmpkT0s"
1471703483590000640,"California, USA",2021-12-17,34,4,Good https://t.co/TT6uwgW6s2
1476925296985182234,"Wilmington, DE",2021-12-31,0,0,https://t.co/4e8lGdoSBA
1472946787631644673,"Cedar Rapids, IA",2021-12-20,46545,20004,"Latest CDC data by vaccine status:

Unvaccinated: 451 cases per 100k
Vaccinated: 134 cases per 100k
Boosted: 48 cases per 100k

Unvaccinated: 6.1 deaths per 100k
Vaccinated: 0.5 deaths per 100k
Boosted: 0.1 deaths per 100k"
1467163169877643265,"Florida, USA",2021-12-04,6,2,Must watch!!’ @MikeBloomberg 👍👍👍👍👍 talking about what a disgrace it was to shut schools for over a yr. &amp; how deeply these excessive closures have harmed children (more than covid could ever hurt them) 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/7xVvziLBn1
1471989644149547010,"Houston, TX",2021-12-17,96674,19244,people act like you the one tripping for trying not to get Covid.
1474397154458447875,"Columbus, OH",2021-12-24,342,1,Hi all!! I’m back because yes I have goddamn COVID but I will also be bored as hell in bedroom isolation. I’m gonna reply guy so hard. I’m starting day 3 of sx. Right now it’s no worse than any other viral URI I’ve had. Thank you everyone for the love and support!!
1474448678358163463,"Los Angeles, CA",2021-12-24,0,0,Gah dang 9600+. Last month it was like 200-500 cases daily. Shit is critical 😓 https://t.co/UtlrJA1kwV
1474128662525931520,"Oxnard, CA",2021-12-23,425266,55905,they could’ve stopped covid https://t.co/qNgHCMkMcG
1467599002447355912,"Massachusetts, USA",2021-12-05,1196,607,"Who else thinks the pandemic would have been over faster if it wasn't for ANTI-VAXX, ANTI-MASK Republicans? 🤚

Retweet if you agree #RepublicansHateScience.

By host 
@ChipFranklin

https://t.co/Uh1rKgPNGK"
