location,date,likes,retweets,text
"California, USA",2021-07-31,248911,42284,nah they sick for only stopping him LMFAOOOOOOOO https://t.co/6bv7GdoUES
"Atlanta, Georgia",2021-07-14,0,0,NO! https://t.co/RGZEn7Vsdg
"Texas, USA",2021-07-26,1,0,"Nothing like sitting in a hospital waiting room with LOTS of people, most wearing thin masks and then of course the ONE wearing the mask on her damn chin!! This is why we can’t get past Covid! WEAR A DAMN MASK! #DeltaPlusVariant #DeltaVariant #CovidIsNotOver"
"Monterey, CA",2021-07-22,3738,228,"Sean Penn is refusing to return to work on his limited series ‘GASLIT’ until everyone on the production has received the COVID-19 vaccine.

(Source: Deadline) https://t.co/KlEnNHKGe4"
"La Crescent, MN",2021-07-31,13754,2082,"It is incredibly selfish to willingly participate in the spreading of Covid19, allowing it to mutate, due to being anti-mask/anti-vaccine out of spite, anger, disinformation &amp; miseducation. Pls protect yourself &amp; others. Also, long covid is real-so many continue to suffer. (5/8)"
"Los Angeles, CA",2021-07-30,396,107,"with covid spiking hard, 
the eviction moratorium expiring, 
unemployment getting cut off,
and homelessness being made illegal, 

does anyone feel like the state is trying to force as many of us as possible in a mass grave/prison, or is it just my catastrophe brain?"
"Arkansas, USA",2021-07-30,0,0,@JanekKayley My 8 yo asked why he had to wear masks again. I loudly told him it was bc ppl weren't mature enough to do what they needed to stop the pandemic. We were at the store and only a few of us had masks.
"Brooklyn, NY",2021-07-28,73,7,"Just got a lovely call from @NYCHealthSystem to ask if I needed help getting a vax appt. I told her I'd already gotten my shots, as did the rest of my household, &amp; when she asked why I'd gotten vaccinated, I told her ""Not wanting to die of COVID."" TBH, best call of my day."
"Plano, TX",2021-07-13,15860,3314,"“And despite having the same population as San Francisco, we ended up with 4 times as many Covid deaths.” https://t.co/KwghguKA0R"
"Florence, AZ",2021-07-22,0,0,"Fricking hot summers, idiotic Republicans, ""the Big Lie"", Maga's, pandemic morons who refuse to get vaccinated or wear mask, wannabe weekend warriors and their guns as well as Governor Dufus. Yeah, Arizona sucks."
"Allentown, PA",2021-07-19,2,0,"@jackiantonovich I stopped for a bit too, but then I got a bad cold that I was afraid was post-vax covid (i was negative, fortunately) so now I’m masking indoors in public again"
"Troy, Alabama",2021-07-22,373,72,"Stop trying to make ""zero COVID"" happen, @dbongino says. We are never going to reach zero COVID.

It's time to accept that we're stuck with it and learn how to live with it.

Find your local station to listen LIVE: https://t.co/IK6DZpbTzJ

Or watch here: https://t.co/NaTE4NeVLy https://t.co/kOeE485hch"
"Michigan, USA",2021-07-07,4,7,"Hospitalizations from the coronavirus are starting to rise across Mississippi. Of 11 people reported dead today, 10 were unvaccinated.

Over 1,000 people have died in the six southernmost counties in Ms. 

Please, just get vaccinated. 

https://t.co/vgzpf4TQLu"
"Nashville, TN",2021-07-21,0,0,"@RioSlade @Joe60904898 @NBCNews @ashtonpittman Was there an on-going pandemic that could have caused the organ being received to fail and that was preventable with a small intervention at that time?
Or is this maybe a new thing we’ve never seen before for which new parameters may be appropriate?"
"Atlanta, GA",2021-07-28,0,0,Come on lockdown. I feel you coming just push through
"Ohio, USA",2021-07-24,3,0,"@Junkie4Caffeine I didn’t respond to the vaccine lottery or the free donuts. Hmmm.., discounts or unknown side effects from an experimental vaccine plus risk of getting COVID post vaccine. Nope I’m out."
"Pittsburgh, PA",2021-07-02,8,3,"This week, @AgingPitt researchers announced that their efforts are yielding #COVID19 treatments that are soon expected to be tested in human clinical trials and may be an option to fight the infections if virus variants evade current treatments. https://t.co/TXYSlJ6ltv"
"Houston, Tx",2021-07-16,19,7,"'He thought the #vaccine was poison': Katy father loses life to #COVID-19 after 17 days in hospital, sister says   https://t.co/JuYbT6yPQM #KHOU11"
"Seattle, WA",2021-07-15,5679,2509,DeSantis sells “Don’t Fauci My Florida” merch as new coronavirus cases near highest in nation https://t.co/o6ynzwcHr9
"Chicago, IL",2021-07-29,52117,12393,I’m ready today. https://t.co/2lnAlIi9oh https://t.co/ofLrPfVlK8
"Seattle, WA",2021-07-17,80346,29068,"Your 'the pandemic isn't over' reminder:

Globally more people died of Covid-19 in the first half of 2021 than in all of 2020."
"Malden, MA",2021-07-17,3222,997,"Fake POTUS stated, ""If you're unvaccinated, you're killing people.""

Then, why are the vaxxed &amp; masked now coming down with Covid for a 2nd time?

We're not killing anyone, the tyrants in DC are."
"NC, USA",2021-07-16,1,2,Bullshit.  She choked before saying it. https://t.co/7leOxjmt8K
"Florida, USA",2021-07-30,9873,3496,Absolutely devastating to the White House's credibility https://t.co/b4D6tnTaUa
"Virginia, USA",2021-07-24,622314,75275,Hard to believe this didn't help https://t.co/DmS08esfAF
"Charleston, SC",2021-07-27,774,167,"10) Ahead of CDC announcing changed mask guidance, @weijia asks @PressSec: ""What is your message to Americans who are feeling whiplash right now?""

Psaki: ""Our goal is to save their lives."" 👏 

Yes, to err is human. To correct, divine. 

HT @therecount 

 https://t.co/zPPnWCQ290"
"Brooklyn, NY",2021-07-02,231,164,"Update situasi terkini perkembangan #COVID19 di Indonesia (2/7)
 
#BersatuLawanCovid19 #dirumahaja #jagajarak #adaptasikebiasaanbaru https://t.co/gdhrj31kME"
"Massachusetts, USA",2021-07-05,9,0,"@wellynelly6 @BarristersHorse Sturgeon failed to require the Scottish football fans to quarantine after returning from the Wembley game. 
 ISTM Sturgeon doesn't care about protecting the Scots from Covid, but is only interested in her anti-English bigotry."
"Cupertino, CA",2021-07-31,0,0,Covid-19 dans le monde : des documents américains sonnent l’alarme face au variant Delta – via @lemondefr  https://t.co/i02AFF2agK
"Manassas Park, VA",2021-07-31,1040,960,"If you're Canadian 🇨🇦 &amp; COVID vaccinated, Biden says no, you can't enter the USA legally.

If you're a US citizen 🇺🇸 &amp; travel to Mexico, you can't come back into the US without a negative COVID test.

But, if you're an illegal alien... https://t.co/jZnUF2sBoV"
"Tennessee, USA",2021-07-28,0,0,"@SpeakerPelosi @VetAffairsDems @WSJ @USATODAY @ajc @nytimes @nypost 
@washexaminer @washingtonpost @WashingtonTime 
@NPR @PBS @CNBCnow @CNN @MSNBC @FoxNews 
REALLY, UNCLE JOE AND ""NANC"" THINK SO MUCH 
OF VETS AND FAMILIES, THEY LET OVER 50,000
ILLEGAL ALIENS  IN(MANY COVID INFECTED)
TO STEAL FROM VETERANS."
"Seattle, Washington, USA",2021-07-19,1801,332,Pretty draconian for something no one at Fox thinks can really hurt you https://t.co/cmtYli1nEo
"New York, USA",2021-07-28,0,0,"NYC To Pay People $100 To Get Covid-19 Vaccine - Forbes
   Incentivizing New Yorkers to get vaccinated. Anyone think this is a good idea?  https://t.co/FENHzC7M0F"
"New York, USA",2021-07-12,603,9394,ไปรษณีย์ไทย ชี้แจงกรณี เจ้าหน้าที่ไปรษณีย์ ติดเชื้ด covid-19 https://t.co/WEI0tBvTHj
"Fayetteville, NC",2021-07-28,92,110,WHEN JOE GETS SERIOUS ABOUT THE BORDER THEN HE CAN TALK ABOUT MASKS THAT DO ZERO!💥INSANE! Biden Admin Forces Border Patrol Agents to Wear Masks as They Watch Thousands of Illegals Untested for COVID Parade Into the Country Each Week https://t.co/r9HTgH6LPH via @gatewaypundit
"Tennessee, USA",2021-07-20,5610,1469,"If Democrats really worried about COVID, they would close the border."
"Miami, FL",2021-07-15,0,0,Coronavirus Growth in Western Countries: July 14 Update https://t.co/tsLo5lW8Pg
"Detroit, MI",2021-07-21,206,131,"‘So in the single year… we wiped out three decades of progress of women in the workforce.’ — Women, particularly mothers, have been disproportionately impacted by a loss of jobs during the pandemic https://t.co/iQTmzzl586"
"Wake Forest, NC",2021-07-12,9,4,"Working w phone companies to censor text messages. This is greater evil folks. Happy 1984!💚
https://t.co/eMxCcLVawF https://t.co/DvkrZGt7b3"
"Hell;s Kitchen, New York",2021-07-17,7835,4072,"US coronavirus cases/day via @CNN:

Right now: 30,887 cases/day
7 days ago: 18,489 cases/day
14 days ago: 13,562 cases/day
21 days ago: 10,525 cases/day"
"Linden, Mi",2021-07-16,2544,870,"BREAKING: More than 5 billion people still have no access to vaccines against COVID-19. Most live in poverty in low- and middle-income countries in Africa, Asia, and the Americas. https://t.co/ORKx6P6lfW"
"Albany, NY",2021-07-25,66,5,"@GenieWilliams Concerned enough to stay the hell home. Jesus people, it's a pandemic and currently looks like this - https://t.co/YT2IAVXQOG"
"Philadelphia, PA",2021-07-28,17,6,"Nationals are dealing with this as the #Phillies take batting practice, as usual. Worth noting: Tomorrow is a 1:05 p.m. game, and this is the Nats' last trip to Philly. The teams have two series remaining, both in Washington (8/2-8/5 and 8/30-9/1). https://t.co/lomOvj9JTp"
"Florida, USA",2021-07-12,14418,2513,"Kinzinger to NBC: ""If our party decides COVID denialism, or January 6 was BLM and Antifa but yet, we don't want to investigate it because none of that makes sense. If we want to be that as a party, that's the choice the party can make. You will never be a national party again."""
"Cedar Falls, IA",2021-07-22,1,0,"First she turns away migrant children, now sick people in need! https://t.co/S7Ru8UwnbV"
"Washington, DC",2021-07-25,0,0,"If you can, get vaccinated. 

I can’t get fully vaccinated, and I’m scared to death. Delta is serious and we don’t even know if it’s the worse variant we’ll encounter. 

Give yourself every advantage to fight. https://t.co/o3Y4B97Wiy"
"Naperville, IL",2021-07-30,0,0,@Naperville203 @ipsd204 https://t.co/7daA22mW5p
"New Hampshire, USA",2021-07-29,566,317,"Chilling deep dive into Peru's nightmare lockdowns.

""You saw the middle class move into poverty, and the poor move into severe food insecurity…Once a global success story…in Peru, everything just stopped. For four months, we didn't even have mail.""
https://t.co/GoJvQ6k4hT"
"New York, USA",2021-07-28,37807,7407,"The time for government mask mandates is over—now is the time for personal responsibility.

In May, I signed an executive order prohibiting mask mandates by gov't entities.

Every Texan has the right to choose whether they will wear a mask or have their children wear masks."
"Pittsburgh, PA",2021-07-26,11229,2561,I don't think leaders here have wrapped their heads around the impact of Delta in the US. This is a new era: A) A bad phase of the pandemic for unvaccinated adults and B) The beginning of the endemic reality for vaccinated people. Policy responses require a new paradigm. 1/n
"Baltimore, MD",2021-07-25,0,0,"Due to concerns for safety and social distancing requirements as we reopen, outdoor services this year will take place at the beach that makes you old"
"Los Angeles, CA",2021-07-30,76,35,Beautiful. So helpful. https://t.co/hPUXoDfj0Z
"Florida, USA",2021-07-20,18848,2573,"Ok here’s the deal and no malarkey. I was fully vaxxed and got Covid. It was pretty bad. I was the first in my county to have a breakthrough and was assigned my own disease investigator. Yay me (whispers me)

I’M ALIVE BECAUSE OF THE VACCINE."
"Virginia, USA",2021-07-30,18538,1681,You? https://t.co/EM0VHrJAAV
"(EastBay) California, USA",2021-07-12,164,55,"I’m hearing from colleagues that covid numbers are on the rise, including those who have been vaccinated.
Keep wearing your masks Fam. 🙏🏾
#COVID19"
"Boston, MA",2021-07-26,720,345,"Before @JoeBiden even thinks about pushing a COVID lock-down narrative again, perhaps the White House should start by locking down the border. https://t.co/JNvben2mPv"
"California, USA",2021-07-23,45,9,"At least three chief ministers have said that private hospitals are not able to efficiently administer doses of COVID-19 vaccines available with them, asking the Union government to reduce their allocation to quicken the pace of the inoculation drive.

https://t.co/PXlM8unxQf"
"Cambridge, MA",2021-07-16,0,0,The Other Victims Of The Pandemic: Workers Killed In Fights Over Masks https://t.co/vAhFkYuVhy via @clarissajanlim
"Philadelphia, PA",2021-07-21,513,97,COVID-19 is not over because you are over it.
"Cambridge, Massachusetts, USA",2021-07-10,2805,1609,"This is just beginning in the US, starting with the state of Missouri. But if the US goes the same direction as Europe, many unvaccinated people in the US South (and elsewhere where vaccination coverage is low) should expect to become infected with delta COVID19 in the coming wks https://t.co/ofUyOVm2NU"
"Washington, DC",2021-07-23,181,44,This is your regular reminder that D.C. residents — who would like Congress to do something to end the gun violence epidemic — have no voting representation in Congress. #DCStatehoodNOW https://t.co/63r7JaZsam
"Wilayah Persekutuan Labuan, Ma",2021-07-09,3962,4911,"One of Malaysia’s military hospitals in KL has activated its car park into disaster ward as #COVID19 pandemic continues unabated. Hospital Angkatan Tentera Tengku Mizan parking area designed for emergency used is equipped with oxygen, suction and power plug at each column-vidnet https://t.co/uzyXaVxiG5"
"Apopka, FL",2021-07-24,467,75,The most reliable way to find the signal in all the noise on Twitter is to read what Twitter is censoring. https://t.co/diP8YTCLVT
"Georgia, USA",2021-07-07,1,0,Where did all the snakes go??? https://t.co/WTnoYQcak5
"joshua tree, california",2021-07-21,0,0,"If this was a pandemic which affected everyone equally, hotel maids would be dying daily. We must move forward with the understanding that COVID is a disease which targets those with vulnerable immune systems. Everyone else needs to chill out a bit with the protective measures. https://t.co/i4PP6w8rsp"
"Dallas, TX",2021-07-25,129420,44083,This is the best explanation of the Covid Vaccine I’ve ever heard. https://t.co/RAyOQT7WZv
"Arizona, USA",2021-07-08,1993,414,"What happened to Tucker Carlson is a direct result of there having been no accountability for the epidemic of leaking during Russiagate. IC got the message that they can get away with this, as long as they’re doing it against the Right."
"Hitchcock, TX",2021-07-05,19,2,"When the receiver thinks he got me, but I’m quick and know how to flip my hips= LOCKDOWN DEFENSE💪🏻😈🤷🏼‍♂️ ⁦@Pylon7on7⁩ ⁦@247recruiting⁩ ⁦@sportsthread⁩ ⁦@cantmisssports1⁩ ⁦@MikeWestHTX⁩ ⁦@HHSstrength⁩ ⁦@247Sports⁩ ⁦@Coach_EdOrgeron⁩ https://t.co/HPavuMJlSf"
"Tucson, AZ",2021-07-27,0,0,"@rlamartini @KAG45Patriot @EM_RESUS @VarunVermaMD please stop w the Delta! there is no test! PCR test can't tell the difference between the regular flu, Covid or the new BS varients! this flu effects people differently? vaccine is a proven failure, a theraputic at best! when have vaccines failed so miserably with adverse effects"
"Carlsbad, CA",2021-07-17,3189,911,"I need to just articulate that a global pandemic hit us, one that caused millions &amp; millions of deaths, and because of ONE GUY, people in America not only decided to spread the virus and help it kill people, but considered it a badge of honor to sacrifice themselves and others"
"Riverside, CA",2021-07-13,10322,5405,Trump hid in a bunker as America's economy collapsed and hundreds of thousands died due to his malicious handling of COVID. This is why we made this video last June and why we call him #BunkerBoyTrump. https://t.co/77v9lg8yUW
"Atlanta, GA",2021-07-16,218,59,"With Covid-19 cases surging in 49 states as vaccination rates lag, turning the tide will require Americans to ""do something dramatic to protect our country,"" an expert says. https://t.co/JhTDvbqHNl"
"Edinburgh | Rochester, NY",2021-07-13,0,0,@mogster I hope kids are able to get vaccinated soon. We shouldn't be opening schools until kids have at least their first dose. :( Its so painful to watch everyone pretend the pandemic is over.
"Denton, TX",2021-07-27,0,0,@clint02 Yeah I get it. I mean I'm going to still be out enjoying my life as much as possible (going to a concert on Friday) but just gonna keep that mask around. There was really only about a week where I didn't wear a mask out and about much if I was indoors.
"Boston, MA",2021-07-08,7674,3161,"Indonesia: In 3-weeks, COVID cases have increased by 3 folds. 
Is anyone listening???

Dalam 3 minggu, kasus COVID meningkat 3 kali lipat.Apakah ada yang mendengarkan???

Now                          3-weeks ago https://t.co/EY14PQA5fk"
"Lancaster, OH",2021-07-24,7,3,"Masks don't work!!

https://t.co/AsZ5XcD4yC"
"Florida, USA",2021-07-31,0,0,"@ElieNYC @thenation Deciding how you will live your life isn't selfish, it's a human right and as American as apple pie. If you don't like it, why don't you move to China where your views will be more appreciated. Wear your mask and stay home if you wish, but don't tell me what to do."
"Akron, OH",2021-07-09,200692,37144,if you get a gut feeling to stay home ...... stay home
"Cody, WY",2021-07-29,2,0,"@StevenCTripp @garymasonglobe So much death!!! Deaths are soaring out of control!!!! The sky is falling!!! Bunch of chicken shit 🐑🐑🐑
(And I’ll bet these few are not even cuz of “Covid”) https://t.co/NcCxbDdH9U"
"Naperville, IL",2021-07-14,0,0,Superintendent Pandemic Lesson #3: Remember Your Duty of Care to Others (Opinion) https://t.co/YSjaf3nSh1 by @educationweek
"Los Angeles, CA",2021-07-27,776,304,"Despite seriously reducing the number of symptomatic infections, vaccines do not completely erase the possibility of catching and getting sick from Covid
https://t.co/ey4DbjAJuY https://t.co/Nj0t7zJPVl"
"Philadelphia, PA",2021-07-24,683,353,"Of the ~100 #SARSCoV2 vaccines currently in clinical trials, only seven are delivered intranasally—despite this type’s long success against influenza. A new #SciencePerspective argues that intranasal vaccines could be beneficial against #COVID19. https://t.co/6yVGmLqgaw https://t.co/q41voHqm0h"
"Manhattan, KS",2021-07-09,29302,5050,"COVID Update: I deeply regret that we live in a world where I have to respond to Marjorie Taylor Greene.

But alas… 1/"
"Washington, DC",2021-07-28,34,9,"That's why the @RockefellerFdn Pandemic Prevention Institute is working to speed and scale #Covid19 sequencing, combining it with other key data to ensure that we can end this pandemic. 5/5 #MeetingThisMoment #GetVaccinated #ThanksForMasking #SequenceBreakthroughs"
"Havertown, PA",2021-07-15,1,0,coming to US media outlets near you https://t.co/QVcdMpdR52
"Boston, MA",2021-07-26,0,0,You would think these men spent the year in jail and not the year in a pandemic … yah might as well have laser vision and melt everyone’s clothes off the way you’re starting down women on these streets
"Washington, DC/Baltimore, MD",2021-07-07,0,0,Mortgage applications sink to their lowest level since before the pandemic hit https://t.co/kSxMP98JEs
"Minneapolis, MN",2021-07-21,18530,5491,"To Vaccinate or Not? Vermont, w highest concentration of vaccinated people, and Alabama, state w lowest. In last 7 days Alabama recorded 901 COVID cases; Vt recorded 8. Alabama has 65 hospital admissions daily. Vermont? Zero. Alabama 41 deaths last week. Vermont? Zero."
"Chicago, IL",2021-07-18,35426,8270,"Give us a lockdown and a stimmy, right now https://t.co/Ty58ae96t4"
"Ohio, USA",2021-07-03,0,0,"@mtgreenee Think of it this way, idiot.  Those of you that haven't been vaxxed are more likely to pick up a worse variant case of COVID!  Yeah, some bright people in the R party!!😳😳😳"
"Mountain View, CA",2021-07-15,4065,921,"Highly incompetent people who have been complete failures at their jobs patting each other's back, but citizens so brainwashed and so full of hate that they can't see through this deceit. https://t.co/9BzdEuCyVx"
"Fresno, CA",2021-07-23,0,0,@based_silvestre she needs to stay home chile
"Virginia, USA",2021-07-29,65,47,"Dr. Robert Malone, M.D., M.S.

New data indicates that people who have taken the Pfizer and Moderna vaccines are at greater risk of getting Covid than someone who is not vaccinated.

Doctors should use drugs for treating Covid that have proved effective, such as Ivermectin."
"New York, USA",2021-07-11,0,0,WE NEED HELP FOR COVID-19 #WhatsHappeningInMyanmar #July11Coup #MyanmarNeedsO2 https://t.co/hR1TTEzCJn
"Green Bay, WI",2021-07-29,3868,906,"On what *possible* basis would an officer have a reasonable suspicion to believe that a vehicle is carrying a “migrant,” let alone one who entered the country without authorization? https://t.co/ydVg3ADwS7"
"Florida, USA",2021-07-30,518,236,Time to sue. Here's why Biden can't require federal workers without vaccine papers to submit to his new COVID-Testing Mandate. https://t.co/Z5sxuynt6X
"Bonney Lake, WA",2021-07-17,1,0,https://t.co/3RDJw1ngGV
"Wisconsin, USA",2021-07-20,5958,709,If Fox decides to turn on a dime on this and suddenly go hardcore pro-vaccine the number of literal lives saved will not be small. https://t.co/uZUThaxWDY
"Chicago, IL",2021-07-19,4456,982,"So we can expect the story of *five* Texas Democrats testing positive for Covid - after flying maskless on a private jet and meeting with every Democrat in Washington - to lead all newscasts for the next week, right?

Try to imagine the news coverage if these were Republicans."
"Charlotte, NC",2021-07-30,6164,1666,This country is infested with COVID because of Donald Trump.  Never forget that.
"Tampa, FL",2021-07-23,0,0,"This isn’t the full quote… seems like he is indifferent when you don’t add the context. He goes on to say

 “we don’t let it be a distraction because we are focused on winning. If you’re not vaccinated then be smart and wear your mask and practice social distancing” https://t.co/6LsoOrXF9d"
"Washington, DC",2021-07-23,81,25,"The United States is committed to beat​ing the global pandemic to create a safer and more secure world. Today, we shared with Georgia 500,000 doses of the Pfizer vaccine as a part of that effort and our partnership with Georgia. https://t.co/2A0XIXaPfF"
"Richmond, VA",2021-07-21,10,0,Damn Milwaukee - 65K outside in the Deer District 🤷🏾‍♂️ I hope the Bucks win bc we know Covid will.
"Georgia, USA",2021-07-29,441,178,"I think @PeterHotez is right, but fear it is far worse. It's a war on facts. If you read Hannah Arendt's ""Truth and Politics"" she says truth, facts are the enemy of the tyrant, as they won't bend to his will. So what you get is the lie. COVID-19. The elections. January 6th. https://t.co/7VViKZgGy1"
"Sebastopol, CA",2021-07-18,52,5,"Another aspect of this is COVID related,  in my area lot of panic around masking in school shifted seamlessly into panic about “critical race theory,” because it was the same actors who were set the agenda on both"
"Jacksonville, FL",2021-07-10,1,1,"""Florida COVID-19 cases surge; positivity rates up sharply""

Nothing like having a red state gov. like @RonDeSantisFL that's anti vaxx &amp; who does not take #COVID19 seriously to kill #Floridians without remorse....

https://t.co/3IDdx0hJbe 

#Jacksonville 
#ilovejax
@DuvalDEC"
"South Carolina, USA",2021-07-15,6119,2507,"BREAKING—With #COVID19 cases and hospitalizations surging, Los Angeles will now *require* indoor mask again, **regardless of vaccination status**. @CountyofLA’s mandate is what needs to be done to slow #DeltaVariant—where is our @CDCgov? @CDCDirector—please rules update ASAP. https://t.co/9vxQJbANES"
"Nueva York, USA",2021-07-06,8,3,"▶️#ATENCIÓN Ministerio de @Salud_Ec informa que cambiará formato de infografía de #COVID19, con el fin de que ""sirva como herramienta para el análisis, visualización, descarga y reporte"".👇 https://t.co/vgCgWTfYnd"
"New Jersey, USA",2021-07-07,0,0,"@BeijingPalmer all they've had to do for the last 16 months is say, ""you've got covid."" what's so stressful about that?"
"West Palm Beach, FL",2021-07-20,66,15,This is a complete 360 by @SeanHannity just from last week! Did #Pfizer #Moderna #johnsonandjohnson file a lawsuit against @FoxNews &amp; #SeanHannity? #COVID19 https://t.co/2FSL2sMTXt
"Fort Lauderdale, FL",2021-07-27,0,0,"@dikell3 Do you see you just supported my tweet, the VAX is good for personal protection, it will better protect you from being hospitalized and death, you can still get Covid and spread it, so this is not what gets us back to normal, now CDC wants you to start wearing a mask again"
"Eagan, MN",2021-07-05,0,0,CX Healthcare Practice Focuses on Post-COVID Telehealth https://t.co/ksD0YltRa9
"New York, NY",2021-07-22,16,5,The @JavitsCenter expansion's first convention will be @Scaramucci's SALT conference. More on the 3.3M-SF hub's reopening after #COVID. https://t.co/9oUrE9OlEE
"Brooklyn, NY",2021-07-26,3,0,bitch don’t you have COVID?? https://t.co/5uL3vwmyYB
"Richmond, VA",2021-07-30,2,2,How did China Xinhua get a hand job and post it on the Internet https://t.co/hSp8GzjIp5 https://t.co/oMrmAmOyMy
"California, USA",2021-07-03,213892,51465,People talking about “rules are rules” but half of y’all couldn’t even abide by public health guidelines during a pandemic https://t.co/GtIjpO0703
"Tennessee, USA",2021-07-17,16794,3470,This is probably the most epic fail  political stunt in USA history. https://t.co/VasLcffgNG
"Pittsford, NY",2021-07-27,8,1,No lies detected. Why are people dunking on this? The vaccines work. https://t.co/9LTPAbYaM0
"Eagle, Idaho",2021-07-28,714,153,"Why do any of these measures encourage people to take the vaccine?

https://t.co/FPMoLeInmt
 
It really seems as though the CDC has decided that the vaccines aren’t very effective but just don’t want to say so."
"Sunnyvale, Ca",2021-07-30,0,0,"People Are Getting COVID-19 Vaccines In Disguise To Avoid Backlash, Says Missouri Doctor - HuffPost https://t.co/tXDgfg18Nk https://t.co/C0BhjaiR7w"
"Texas, USA",2021-07-31,2171,631,"Greg Abbott is trying to scapegoat migrants to distract from his abysmal response to the coronavirus.

His executive order is hateful, dangerous, and illegal—and it will soon be struck down in federal court. https://t.co/OSze9H5d2S"
"Washington, DC",2021-07-10,357,93,"I’m so tired of “CDC says” proclamations.

Do tell us, CDC: How will teachers differentiate btw vaccinated Ss and unvaccinated Ss? ? How will parents identify which teachers are vaccinated? How do you manage social dynamic w/ some kids masked &amp; some not? 

https://t.co/wlRgjiDaJG"
"Georgia, USA",2021-07-27,0,0,"@CNN WHO has advised this from the beginning! The only reason the CDC didn’t is too give more incentive when we get the vaccine! Gotta give prizes when you get jabbed, such as no mask, lottery tickets, free beer, and such! Whoohoooo!"
"Miami, FL",2021-07-10,0,0,"Due to the late,slow,disastrous approach to pandemia by Trump, USA is a huge graveyard with more than 600000 coronavirus patient’s deaths.Trump destroyed the economy, cannot respond to racial crisis properly &amp; incited violence against Capitol on January 6! Enough is enough! https://t.co/6dPAlWrJPf"
"Rhode Island, USA",2021-07-18,240,62,"""The mask doesn’t have to be [an N95]. As long as you comply with something cloth-ish across your face, we’re all good... So why not just shake a stick at it? Why not have everyone in Los Angeles paint a voodoo symbol on their front door?"" https://t.co/cn9RQE1RH3"
"North Carolina, USA",2021-07-25,9,6,#NYC ACC spokesperson says shelters are crowded &amp; adoptions have gone down. https://t.co/B9HotQJnnx
"Las Vegas, NV",2021-07-15,97,8,lmao I genuinely wonder how DeSantis is going to do when he's not in charge of a state that's constantly getting infusions of white retirees who only consume culture war media https://t.co/67gYFh7oZY
"San Antonio, TX",2021-07-12,116,93,"Created a #Covid19 Symptom Log that is a FREE PRINTABLE DOWNLOAD. Record symptoms you are experiencing 3x a day as well as other bodily functions &amp; vitals.
✨🫁
I created this log to look for patterns in my experiences &amp; signs of hope for recovery.
✨🫁 
https://t.co/NpCrgBd3og https://t.co/iQQ1GsK6tU"
"Tallahassee, FL",2021-07-10,2,1,He’s a jerk https://t.co/2V39WFIrK7
"New Jersey, USA",2021-07-01,4155,2090,"NEWS: When House Republicans voted against the Rescue Plan, at least 10 of them voted to defund their own police departments. 

via @NBCNews 

https://t.co/Lr9F34qQo9"
"Queen Creek, AZ",2021-07-19,219,129,#covid19 cases in Arizona are moving towards an exponential growth curve.  The 7 day average increase is &gt;70%. We also have a moderate increase in hospitalizations at ~+15% since last week. https://t.co/liCKYMbIZo
"Tyler, Texas",2021-07-10,5069,3287,"Just to be clear, today we reported actual historical Fauci-Daszak emails which discuss coronavirus manipulation and attempts at infecting human cells and the media is just pretending this doesn’t exist https://t.co/vYhlY45weB"
"Washington, DC",2021-07-30,3170,594,"Breaking News: Military members will be subject to the same Covid-19 vaccination rules that President Biden outlined for civilian federal workers, the Pentagon said. https://t.co/ka3AVqXkPi"
"Montgomeryville, PA",2021-07-18,2178,361,"Never forget the amazing work done by frontline healthcare workers during this pandemic.

They are all heroes."
"Philadelphia, PA",2021-07-01,34,25,"Contrary to social media claims, there's no evidence that four British Airways and five Air India pilots died as a result of COVID-19 vaccines. Air India said they died from COVID-19. British Airways told Reuters the deaths were not linked to vaccines. https://t.co/zDo0bucjzb"
"Wisconsin, USA",2021-07-21,1870,243,"Joe Biden's extra unemployment payments are paying millions of people to stay home, instead of going back to work. This not only harms our economic recovery, but risks pushing a generation of Americans into poverty and dependence."
"Atlanta, GA",2021-07-27,199,137,"The CDC will recommend people vaccinated for #COVID19 wear masks indoors in places where the pandemic and delta variant are surging, say officials.

▪️ U.S. leads world in daily new cases (1 in 9)
▪️ Cases up in all 50 states
▪️ Avg. 57,000 cases/day
▪️ Only 49% fully vaccinated https://t.co/Fqps32Y7dd"
"Cleveland, OH",2021-07-30,0,0,"🩹: @ahahospitals recently released several public service announcements and resources around COVID-19 vaccines. The PSAs and materials are available for hospitals, health systems and associations alike to adapt and use locally. Learn more at https://t.co/MrGHgLdOvr. https://t.co/ztnhiVK64P"
"Tampa, FL",2021-07-20,10335,3774,"Prayers to my granddaughter who was admitted a week ago to the hospital for a premature delivery (which still has not happened).

Today, they confirmed that she has contracted COVID-19.

A quick thought would be awesome, and an RT would really make her day!"
"Washington, DC",2021-07-08,0,0,"He is behind the assassination. He and the security outside. They are all Alquida. Saudi Arabia corrupted the minds of Black ppl. This is an epidemic in DC. 🛸🛸🛸🛸🛸🛸🛸🛸

Acting Haitian President Claude Joseph calls for unity after Moïse assassination https://t.co/nWbY6cFy3x"
"Florida, USA",2021-07-10,2805,1609,"This is just beginning in the US, starting with the state of Missouri. But if the US goes the same direction as Europe, many unvaccinated people in the US South (and elsewhere where vaccination coverage is low) should expect to become infected with delta COVID19 in the coming wks https://t.co/ofUyOVm2NU"
